file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
,from the perspective of parents in kolkata smart cities mission needs proper monitoring and transparency before we can judge it,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,West Bengal,Kolkata,survey_feedback,,parent,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in most of the cases the girls may be hailing from conservative background,neutral,,,,,,,,,,,,,,,
,from the perspective of shopkeepers in mumbai sukanya samriddhi account scheme has made real difference on the ground in our area,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Maharashtra,Mumbai,survey_feedback,,shopkeeper,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,except one of the current students all the other girls have affirmed that the home works are being given regularly they are being checked regularly and the notebooks are being checked regularly,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,the questionnaires were submitted to the ddws for approval and upon approval they were translated into regional languages for the survey,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",urban area the situation in urban area was poorer than that noted in rural area schools,against,,,,,,,,,,,,,,,
,in jaipur many farmers feel that goods and services tax gst feels more like a political advertisement than a real solution according to informal surveys done by community groups,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Rajasthan,Jaipur,social_media_post,,farmer,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,teachers help in cooking in many of the school where midday meal scheme is functioning it has been seen that teachers help in cooking,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,whereas the scheme provides opportunity to reach such groups or girls only once during the enrolment drive,neutral,,,,,,,,,,,,,,,
,people in kolkata often say that data protection dpdp act is still new and long term results are not visible yet,neutral,,,,,,P018,Data Protection / DPDP Act,Data_Protection,West Bengal,Kolkata,news_comment,,farmer,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the teachers already working in government are allowed on a deputation for 4 years,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,bridge course 168 kgbv admits drop outs and those who had no formal education earlier,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,135 table 6 61 distribution of teachers as per their statements on observation of study hour in hostels is there a separate study hour in hostel as heard from teacher yes no total 10 2 12 3,neutral,,,,,,,,,,,,,,,
,from the perspective of students in guwahati swachh survekshan grameen swachh bharat looks good on paper but implementation is very weak as reflected in recent conversations on social media,against,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Assam,Guwahati,social_media_post,,student,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,however the school level information reveals that it is only in 60 of the cases there is separate bank account for kgbv funds,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,explore a system of incentives to attract trained teachers to the kgbvs,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,anita gupta apc g shivpuri 9425430801 mr,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it is worth mentioning that not even a single student in rajasthan is engaged in cleaning bathrooms,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",their children never faced any problem in school,against,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,this is followed by chhattisgarh 62 and jharkhand 54,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",of new admissio n new admission under ews dg category no,neutral,,,,,,,,,,,,,,,
,according to feedback collected in lucknow pm kisan income support scheme seems useful for some groups but others are left out according to informal surveys done by community groups,neutral,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Uttar Pradesh,Lucknow,play_store_review,,citizen,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,then in each of the geographical unit the schools were listed keeping their relative position as the same as in the list of schools for the state being maintained,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,all the kgbvs should have cctv fixed a boundary wall with kanta fencing all along the boundary wall 24 hours guard at the gate,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,haryana draws 68 of the scheme budget from state resources and this higher than stipulated value is due to a significantly higher honorarium for cooks cum helpers and the provision of milk to all children through state funds,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,30 table 4 30 distribution of teachers interviewed according to their qualifications state qualification total graduate post graduate m,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,215 teaching material for better teaching the relevant teaching and learning materials must be available in the schools,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",yes 2 20 3 30 5 25 no 8 80 7 70 15 75 total 10 100 0 10 100 0 20 100 0 20 30 25 80 70 75 0 10 20 30 40 50 60 70 80 90 100 rural urban total figure 2 6 distribution of sample schools no,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",this calls for urgent attention for strict compliance of prescribed guidelines and monitoring the progress of implementation of the act,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen that all the 12 teachers in chhattisgarh were involved in the management of the hostel in some way or the other,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,one 10th of the students in assam have said that there is no study hour in their hostels,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,ipsos in house team was used for capi programming data was collected by more than 1000 assessors and supervisors in the field and to authenticate the data collected by them rigorous quality control measures adopted at every stage of the execution,neutral,,,,,,,,,,,,,,,
,people in lucknow often say that goods and services tax gst has created more confusion than benefit for common people,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Uttar Pradesh,Lucknow,survey_feedback,,citizen,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in more than half of the schools the male staffs are working in the campus of the school during day time,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,she can easily acquire the knowledge of scholastic subjects of the school and have an intellectual power,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,one of the primary requirements in this regard is compound wall so those unauthorised people do not approach near the school building or class rooms,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,bridge course and teachers training package sports for development of children life skill education with focus on adolescent stage and adolescent health and hygiene with special focus on nhm child right child protection issues,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it must be ensured in all the schools that there are separate teachers for different subjects,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",ltd new delhi page iv 880 in 2018 registering a decrease of about 8 in rural area,neutral,,,,,,,,,,,,,,,
,people in chennai often say that jal jeevan mission jjm has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Tamil Nadu,Chennai,social_media_post,,farmer,Negative,
,people in guwahati often say that goods and services tax gst has created more confusion than benefit for common people according to informal surveys done by community groups,against,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,news_comment,,shopkeeper,Negative,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,journal of education policy 34 6 747 747,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,availability of ventilation seems to have improved over time,for,,,,,,,,,,,,,,,
,according to feedback collected in mumbai national food security act pds needs proper monitoring and transparency before we can judge it based on their day to day experience,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Maharashtra,Mumbai,survey_feedback,,employee,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in addition to the above one school at or near the state headquarters was also added,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen all the 12 teachers interviewed are aware of various facilities provisions for the girls under the scheme and more than two third of the teachers are satisfied with the facilities provisions made under the scheme,neutral,,,,,,,,,,,,,,,
,according to feedback collected in gurugram pm awas yojana pmay housing for all needs proper monitoring and transparency before we can judge it as reflected in recent conversations on social media,neutral,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Haryana,Gurugram,survey_feedback,,teacher,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,all the schools should have the teaching and learning materials,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the community does not send the 257 girl to the schools where there is no urdu teacher,neutral,,,,,,,,,,,,,,,
,from the perspective of students in bengaluru atal pension yojana apy has created more confusion than benefit for common people as reflected in recent conversations on social media,against,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Karnataka,Bengaluru,news_comment,,student,Negative,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,i did not let my courage go down and started living in chhatrawas churawali with the help of teacher i got my confidence grow more,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",this report brings out the status of implementation of various provisions under section 12 1 c of the rte act and their impact on stakeholders using the identified parameters indicators,neutral,,,,,,,,,,,,,,,
,the scheme gives us a safe way to save for our daughters' education,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Tamil Nadu,Coimbatore,survey_report,Survey – School Meals,teacher,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls satisfaction on teaching and hostel teaching and hostel are the two important factors of the scheme,neutral,,,,,,,,,,,,,,,
,in ludhiana many students feel that atal pension yojana apy reduced our daily struggles and brought some relief as reflected in recent conversations on social media,for,,,,,,P013,Atal Pension Yojana (APY),Social_Security,Punjab,Ludhiana,news_comment,,student,Positive,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",84 likewise analysis of the admission data in urban area by different categories of students reveals that admissions of scs sts obcs children with special needs cwd and students of ews categories had a mixed trend of growth over previous years,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,sangeeta daimary was selected by all assam tae kwon do association to participate in national school games 2015 kgbv children participating in national handball championship 2017 held at ghaziabad uttar pradesh,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,xi the schools must have 24 x 7 guards and for that purpose it is essential that schools have 3 chowkidars to keep constant vigil throughout the day and night,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",selection of states comprised the first stage of sampling process,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,organization of training programmes for functionaries of kgbv e g,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",of schools applied for reimbursement of funds 17 16 4 no,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,gujarat followed suit with its own statewide mid day meal program in 1984 jayaraman and simroth 2015,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",it prohibits segregation of children belonging to weaker section and development and research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the linkages between civil society and kgbvs need to be strengthened for better implementation of the scheme,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,i have taught my mother alphabets numbers and tables in last three years,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the wardens have to take care that the facilities do have good effect on the children,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,among the ex students only about 53 percent were sharing the accommodation,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",age limits prescribed for admission in 2019 for children belonging to ews dg categories are 3 5 years for nursery 4 6 years for kindergarten and 5 7 years for class 1 as on 31 march 2019,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in the remaining four the infrastructures for learning were just adequate,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,all participating states rely on on site preparation of food which reduces the chance of contamination adulteration and food wastage in transit,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,they may keep a register for the purpose and keep tracking them and guide and help them for further education,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,cooking has to be done only by them and in their absence by hiring proper cooks from the market and teacher should not be engaged in cooking activities,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the situation in this regard is satisfactory,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,to get a composite score for citizen feedback weightage was applied on all three source of citizen feedback 80 to household which was done face to face 10 to web and mobile app which was directly submitted by citizen,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,vi added the sampling interval to the cumulative population of the selected village to generate the next number,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,state wise findings 14 250 4 1 assam 14 62 4 2 chhattisgarh 62 104 4 3 madhya pradesh 105 152 4 4 rajasthan 153 200 4 5 uttar pradesh 201 250 5,neutral,,,,,,,,,,,,,,,
,in mumbai many employees feel that pm kisan income support scheme is one of the few schemes that actually reaches villages based on their day to day experience,for,,,,,,P010,PM-KISAN Income Support Scheme,Farmer_Support,Maharashtra,Mumbai,news_comment,,employee,Positive,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",table 3 21presents the details table 3 21 distribution of sample schools by area having drop outs of ews dg students after admission in sample schools in madhya pradesh list of items distribution of schools rural urban total no,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,sbm g has achieved the seemingly impossible task of 100 percent rural sanitation coverage and transformed india into an open defecation free odf country in a time bound manner during phase i 2014 19,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,the swachh bharat mission grameen is arguably the world s largest behaviour change program a jan andolan which transformed the lives of crores of citizens and improved sanitation hygiene and cleanliness across the country,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,most of the students 88 were very much satisfied with the teaching and most of the students were also very much satisfied with the hostels,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,289 there is a need to provide dedicated budget for training of teachers wardens and administrators including crc and brc linked to kgbv,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,children in india are further likely to suffer from vitamin a deficiency which affects 21 5 of children and 16 of adolescents ministry of health and family welfare 2019,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the schools could give coherent and clear reply explaining the standard practice being followed,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",3 3 3 enrolment under section 12 1 c of rte act 2009 a,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,steps may be taken to supply nutritious food in all the kgbvs,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,viii all teachers are females in all schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ii it would be better to fix the time period for release of amount and follow a regular pattern of release of amount,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls opinion of secular environment kgbvs are expected to have a nonpartisan and secular atmosphere ensuring no discrimination on the basis of caste creed status etc treating all the girls on equal footing,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,but still they don t get sufficient amount of salary compensation,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,3 4 sample coverage as part of swachh survekshan grameen 17 559 villages in 709 districts across india were covered,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",most of the students attended the classes in schools regularly,neutral,,,,,,,,,,,,,,,
,from the perspective of teachers in kolkata pm awas yojana pmay housing for all has potential but the government needs to fix practical issues according to informal surveys done by community groups,neutral,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,West Bengal,Kolkata,survey_feedback,,teacher,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the state has not felt any constraint in manpower,neutral,,,,,,,,,,,,,,,
,from the perspective of employees in chennai rte act 12 1 c ews quota has mixed results and people are still trying to understand its impact when asked in local meetings and discussions,neutral,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,news_comment,,employee,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,some of them are engaged in household chores and are also working in factories making bangles as they are very poor and thus could not come to school,against,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,lakshadweep provides the most nutritional supplements among the 8 states followed by goa,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",respondents one of the parents of every child one teacher of each school development and research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the survey team had tried to find from teachers whether they are involved in the hostel management and if involved whether they are satisfied with the arrangements in the hostel,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in karnataka 50 schools rated it as similar 35 rated it as better and only 15 it as weaker,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there had been no student who had joined before 2016,neutral,,,,,,,,,,,,,,,
,people in kolkata often say that digital india mission looks good on paper but implementation is very weak based on their day to day experience,against,,,,,,P009,Digital India Mission,Digital_Governance,West Bengal,Kolkata,social_media_post,,official,Negative,
,on the ground in mumbai it is observed that sukanya samriddhi account scheme looks good on paper but implementation is very weak,against,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Maharashtra,Mumbai,social_media_post,,student,Negative,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,where the sample response from females is 111 55 5 and the response from male is 89 44 5 in number,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,impact of food on the girls the kgbv girls are supposed to get the nutritious food in the hostels where they stay,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,what is the nature and frequency of periodical test or end of term tests,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,since stereotypes are being strengthened through curriculum and teaching use of theatre puppetry and other such activities can be used to undo stereotyping and biases,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",under mp rte rules commissioner rajya shiksha kendra rsk who is the mission director of ssa is responsible for management of elementary education at state level,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there are no other institutions in the state involved in managing or facilitating the kgbvs,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,timely disbursal of salary has to be ensured in all cases,neutral,,,,,,,,,,,,,,,
,according to feedback collected in chennai pm awas yojana pmay housing for all has made real difference on the ground in our area as reflected in recent conversations on social media,for,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,survey_feedback,,NGO_rep,Positive,
,in chennai many farmers feel that goods and services tax gst has genuinely improved access for ordinary people,for,,,,,,P020,Goods and Services Tax (GST),Tax_Economy,Tamil Nadu,Chennai,news_comment,,farmer,Positive,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,all the 12 teachers interviewed expressed that they were satisfied with the curriculum,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,self defence techniques should be taught in more rigorous manner rather than limiting it to karate training,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,results results are presented under each related chart as follows gender frequency chart 1 journal for educators teachers and trainers jett vol,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",total enrolment made every year increased from minimum of 1323 in 2016 to maximum of 1569 in 2018 registering an increase of about 19,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,table 4 68 distribution of girls as per the class in which they were studying the class state 6th 7th 8th 9th total madhya pradesh 14 25 21 0 60 23 3 41 7 35 0 0 0 100 0 in madhya pradesh nearly one fifth belonged to 6th standard,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",at least 75 attendance should be linked with promotion from one class to next class and there should be no detention till class 5,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,general category students performed better in all the subjects in comparison to other social groups,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,z z field teams were selected after rigorous screening that included experience qualification and requisite skills required for such survey,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls and home work the students were asked about home works whether they are given homework regularly whether the home work is being checked regularly and whether the notebooks of the children are verified regularly,neutral,,,,,,,,,,,,,,,
,in mumbai many parents feel that mid day meal scheme mdm is not reaching the actual beneficiaries in our district according to informal surveys done by community groups,against,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Maharashtra,Mumbai,news_comment,,parent,Negative,
,in kolkata many parents feel that electric vehicle ev policy fame ii has potential but the government needs to fix practical issues,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,West Bengal,Kolkata,social_media_post,,parent,Neutral,
,on the ground in lucknow it is observed that national education policy 2020 nep 2020 looks good on paper but implementation is very weak when asked in local meetings and discussions,against,,,,,,P007,National Education Policy 2020 (NEP 2020),Education_Reform,Uttar Pradesh,Lucknow,news_comment,,parent,Negative,
SSG-2022-report.pdf,e to ensure the quality of data collected from the field 5 interviews were carried out in the presence of a supervisor,neutral,,,,,,,,,,,,,,,
,people in guwahati often say that rte act 12 1 c ews quota has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Assam,Guwahati,social_media_post,,official,Negative,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,school gardens are also found in almost all states,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,comprehensive national nutrition survey cnns national report,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,daily wager total 12 0 3 9 0 12 100 0 0 0 25 0 75 0 0 0 100 0 in the case of the non teaching staff all the 12 are full time out of which 3 are permanent and the rest are temporary,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ii long term updating rules and provisions of the scheme as and when required,neutral,,,,,,,,,,,,,,,
,people in kolkata often say that kasturba gandhi balika vidyalaya kgbv needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,West Bengal,Kolkata,survey_feedback,,NGO_rep,Neutral,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,bridge courses have generally helped the students,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,as noted in section 1 3 several authors afridi 2011 garg and mandal 2013 have found that the introduction of the mdm scheme seemed to improve the attendance rate for girls but not boys,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",discussion with most of the teachers of sampled schools revealed that the medium of instructions in their schools was bi lingual with emphasis on english,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,more than 90 percent with bath room facilities 97 percent with upkeep of common areas as well as surroundings and 57 percent with bed linen,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in rajasthan it is only one girl who has reported of having done the cleaning of kitchen,neutral,,,,,,,,,,,,,,,
,in jaipur many officials feel that smart cities mission has genuinely improved access for ordinary people according to informal surveys done by community groups,for,,,,,,P017,Smart Cities Mission,Urban_Infra,Rajasthan,Jaipur,news_comment,,official,Positive,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,moocs as change agents to boost innovation in higher education learning arenas,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,reach out to very deprived communities especially muslim girls and those from poor migrant families,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,improvements of quality in all matters are to be ensured in all schools where the improvements are wanting,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the intensity of visit by higher officials to kgbv differs from state to state,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,nearly all 94 of the states also noted that electricity was present in at least half of the kitchens though meghalaya reported that less than half of their kitchens had access to electricity,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,fifty percent of the students were not satisfied with sports facilities,neutral,,,,,,,,,,,,,,,
